mQp,mUb,Uo,my1,my,h1,mUp,mQ0,y1,vol1,y2,vol2,dy,A1,Cvb,sumsqrt
0.000444645851840136,1,1,0.0786596698467356,0.0274059840315838,0.5,0.000444645851840136,2.64278794664746e-05,0.0786596698467356,0,0.0274059840315838,0,0.0265128633243726,0.0154,0.00015938,0.226392768910917
0.000444893395676264,1,1,0.0813082740993581,0.0274717523451527,0.5,0.000444893395676264,2.64594520974733e-05,0.0813082740993581,0,0.0274717523451527,0,0.0264545528467444,0.0154,0.00015938,0.232026984969864
0.000445362649475429,1,1,0.0839513514822054,0.027543277357644,0.5,0.000445362649475429,2.64936493580335e-05,0.0839513514822054,0,0.027543277357644,0,0.0263978709511892,0.0154,0.00015938,0.237503840231187
0.000444111252045812,1,1,0.0865871165093309,0.0276184430963187,0.5,0.000444111252045812,2.65303777138638e-05,0.0865871165093309,0,0.0276184430963187,0,0.0263427004001165,0.0154,0.00015938,0.242834662709038
0.000419348861053081,1,1,0.0892184504684164,0.0276998230250304,0.5,0.000419348861053081,2.65695489822041e-05,0.0892184504684164,0,0.0276998230250304,0,0.0246963534620448,0.0154,0.00015938,0.248029489060043
0.000420819883854308,1,1,0.091687087570263,0.0277877947765344,0.5,0.000420819883854308,2.66110014486317e-05,0.091687087570263,0,0.0277877947765344,0,0.0246471567339569,0.0154,0.00015938,0.252783094359035
0.000420300104083431,1,1,0.0941488696583586,0.0278783638148997,0.5,0.000420300104083431,2.6654582912074e-05,0.0941488696583586,0,0.0278783638148997,0,0.024599058228699,0.0154,0.00015938,0.257430584514465
0.000420361494951848,1,1,0.0966064753305207,0.0279739818859297,0.5,0.000420361494951848,2.67002255698965e-05,0.0966064753305207,0,0.0279739818859297,0,0.0245519950172705,0.0154,0.00015938,0.261978040004484
0.000420157820431387,1,1,0.0990591589764833,0.0280736889553038,0.5,0.000420157820431387,2.67478646579086e-05,0.0990591589764833,0,0.0280736889553038,0,0.0245059099231737,0.0154,0.00015938,0.266430985475
0.000419000155047777,1,1,0.101506326836442,0.0281766881706928,0.5,0.000419000155047777,2.67974382083743e-05,0.101506326836442,0,0.0281766881706928,0,0.0244607508124813,0.0154,0.00015938,0.270794458336483
0.000420118052718083,1,1,0.103951298643275,0.0282861065397568,0.5,0.000420118052718083,2.68488868376466e-05,0.103951298643275,0,0.0282861065397568,0,0.0244164699927352,0.0154,0.00015938,0.275073066845008
0.000420624197539031,1,1,0.106391272691208,0.0283989591468997,0.5,0.000420624197539031,2.6902153558848e-05,0.106391272691208,0,0.0283989591468997,0,0.0243730237009545,0.0154,0.00015938,0.279271039573223
0.000419400203215408,1,1,0.108825212005709,0.0285140345672176,0.5,0.000419400203215408,2.69571836158472e-05,0.108825212005709,0,0.0285140345672176,0,0.0243303716651183,0.0154,0.00015938,0.283392267781764
0.000419727606093182,1,1,0.111256475666274,0.0286345255157793,0.5,0.000419727606093182,2.70139243354375e-05,0.111256475666274,0,0.0286345255157793,0,0.0242884767266339,0.0154,0.00015938,0.287440341898096
0.000397853884702271,1,1,0.113683919008734,0.0287591284475915,0.5,0.000397853884702271,2.70723249951481e-05,0.113683919008734,0,0.0287591284475915,0,0.0227840650244225,0.0154,0.00015938,0.291418583074489
0.000397276358676528,1,1,0.115959846931234,0.0288860631142343,0.5,0.000397276358676528,2.71322763493265e-05,0.115959846931234,0,0.0288860631142343,0,0.0227461440745128,0.0154,0.00015938,0.295082672851186
0.000396796444013876,1,1,0.118232110003424,0.0290164638411486,0.5,0.000396796444013876,2.71936739671714e-05,0.118232110003424,0,0.0290164638411486,0,0.0227088117925839,0.0154,0.00015938,0.298689882925878
